id,theme,model_1,model_2,answer_direct,answer_swapped,chosen_source_direct,chosen_source_reversed,order_influenced_decision
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_qwen,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,Error
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_qwen,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,Error
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_sonnet,2,2,paraphrase_sonnet,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_sonnet,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,Error
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,improve_gemini,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,Error
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_sonnet,2,2,paraphrase_sonnet,losing_text,Yes
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_sonnet,2,1,improve_sonnet,improve_sonnet,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,losing_text,2,1,losing_text,losing_text,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_llama,2,1,improve_llama,improve_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_qwen,2,2,improve_qwen,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_qwen,2,2,generate_qwen,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_llama,2,2,paraphrase_llama,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_mistral,2,2,paraphrase_mistral,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_mistral,2,2,improve_mistral,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,paraphrase_gemini,2,2,paraphrase_gemini,losing_text,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
9622a2a1,Abortion should be illegal.,winning_text,losing_text,2,I need to analyze these two debate arguments to determine,losing_text,Error,Error
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9622a2a1,Abortion should be illegal.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9622a2a1,Abortion should be illegal.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_gpt4o,1,2,winning_text,winning_text,No
9622a2a1,Abortion should be illegal.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9622a2a1,Abortion should be illegal.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
9622a2a1,Abortion should be illegal.,winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
9622a2a1,Abortion should be illegal.,winning_text,generate_qwen,1,2,winning_text,winning_text,No
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_llama,2,2,paraphrase_llama,winning_text,Yes
9622a2a1,Abortion should be illegal.,winning_text,improve_llama,1,2,winning_text,winning_text,No
9622a2a1,Abortion should be illegal.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
9622a2a1,Abortion should be illegal.,winning_text,improve_mistral,2,I didn't write either of these arguments. These,improve_mistral,Error,Error
9622a2a1,Abortion should be illegal.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
9622a2a1,Abortion should be illegal.,winning_text,paraphrase_gemini,1,I did not write either of these arguments. Neither,winning_text,Error,Error
9622a2a1,Abortion should be illegal.,winning_text,improve_gemini,1,2,winning_text,winning_text,No
9622a2a1,Abortion should be illegal.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
9622a2a1,Abortion should be illegal.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9622a2a1,Abortion should be illegal.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9622a2a1,Abortion should be illegal.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9622a2a1,Abortion should be illegal.,losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
9622a2a1,Abortion should be illegal.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9622a2a1,Abortion should be illegal.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9622a2a1,Abortion should be illegal.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
