id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,paraphrase_qwen,Error,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,improve_qwen,Error,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,paraphrase_sonnet,paraphrase_sonnet,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,improve_sonnet,Error,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,winning_text,paraphrase_gemini,paraphrase_gemini,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,improve_gemini,Error,winning_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,2,Yes,losing_text,paraphrase_sonnet,paraphrase_sonnet,losing_text
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,losing_text,losing_text,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,improve_qwen,improve_qwen,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,generate_qwen,generate_qwen,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,paraphrase_mistral,paraphrase_mistral,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,improve_mistral,improve_mistral,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,2,Yes,losing_text,paraphrase_gemini,paraphrase_gemini,losing_text
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
9622a2a1,Abortion should be illegal.,2,I need to analyze these two debate arguments to determine,Error,winning_text,losing_text,losing_text,Error
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
9622a2a1,Abortion should be illegal.,1,2,No,winning_text,paraphrase_gpt4o,winning_text,winning_text
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
9622a2a1,Abortion should be illegal.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
9622a2a1,Abortion should be illegal.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
9622a2a1,Abortion should be illegal.,1,2,No,winning_text,generate_qwen,winning_text,winning_text
9622a2a1,Abortion should be illegal.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
9622a2a1,Abortion should be illegal.,1,2,No,winning_text,improve_llama,winning_text,winning_text
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
9622a2a1,Abortion should be illegal.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
9622a2a1,Abortion should be illegal.,2,I didn't write either of these arguments. These,Error,winning_text,improve_mistral,improve_mistral,Error
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
9622a2a1,Abortion should be illegal.,1,I did not write either of these arguments. Neither,Error,winning_text,paraphrase_gemini,winning_text,Error
9622a2a1,Abortion should be illegal.,1,2,No,winning_text,improve_gemini,winning_text,winning_text
9622a2a1,Abortion should be illegal.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
9622a2a1,Abortion should be illegal.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
9622a2a1,Abortion should be illegal.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
9622a2a1,Abortion should be illegal.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
9622a2a1,Abortion should be illegal.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
